base_x,base_y,base_z,quat_x,quat_y,quat_z,quat_w,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20,q_21,q_22,q_23,q_24,q_25,q_26,q_27,q_28
-0.5397670046895728,0.43195919845559716,0.7075665241441069,-0.014412795219812879,0.01429558321879542,0.999282675266269,0.03196940016758788,-1.0092864412482767,0.12852064555604803,0.13173022979949017,1.7527755937414509,-0.559639355908792,0.11014023350647278,-0.36148285924004386,0.05352319993461888,-0.039298099567334856,0.8196098641330144,-0.5799590692796397,0.047203651207296526,0.05382932347859815,-0.04225720037180682,0.38364819088158225,0.013321151100297319,0.30994377105467574,-0.06901184689038692,1.0940933322456456,-0.0019617593417591535,0.006115399072677478,0.04297147767920771,-0.056474384926210645,-0.3494483412214599,0.10147440202294122,0.8773119856156525,0.1776975956199465,-0.008085312632673834,-0.008818528935302812
-0.5529413120409785,0.4321691811907944,0.7088890142589348,-0.00257973108907687,0.018838518644540975,0.9990711157322252,0.038669896720256884,-1.0316361190127246,0.09922647467797877,0.12801745910548565,1.6316122853241677,-0.5440587894077441,0.08298698067271308,-0.3095150296710203,0.04694229122840532,-0.0242063436979321,0.8127006047209432,-0.5942622193856233,0.055485093726544865,0.07501764709197385,-0.051102730774860605,0.39993719054913096,0.027395258009533588,0.3092440113167165,-0.06739810481578978,1.104923315524609,0.005559938581914553,0.007420629636464505,0.04093253589261788,-0.060515946487693484,-0.3485251125389127,0.10722463091415917,0.8713315141547845,0.16963468377222063,-0.007584785164467096,-0.0014397857348943716
-0.566506194683821,0.43239351160448647,0.7093734670163281,0.011011044843985967,0.022321350056531842,0.9987243561051354,0.043933754056323146,-1.0317191314983074,0.06016998109463827,0.10741633373547424,1.5121959373740872,-0.49194403116459906,0.050624777636037274,-0.2526054497433167,0.04059552200841021,-0.012168298574072346,0.8062750115224874,-0.6123466711737799,0.05521781488769145,0.09113353504228328,-0.05492826982678448,0.41850180095164635,0.042571982379186635,0.3055399167977445,-0.06742514957936613,1.1133982994674843,-0.0006185186501092214,0.011200309537095618,0.042491292564585524,-0.06216783829209912,-0.34895973923013424,0.11533099560260937,0.8611788021960608,0.16425352707011937,-0.005831768568177041,0.004626532103109936
-0.5805334676381072,0.432758634880722,0.7095749291744877,0.0207413720977879,0.02442525318106749,0.99826892899776,0.0493188390800978,-1.0181659215372303,0.043047183428866743,0.09406264994210495,1.4036349961868466,-0.4695250154992211,0.034591394600959294,-0.20180687224344934,0.03837672884017382,0.001492875359571752,0.7963222698328934,-0.6278590888580564,0.05880049342714464,0.10769467728148066,-0.05897403997834,0.437941861527447,0.0487180666019746,0.3049639041312147,-0.06141699828177536,1.1208089986311012,0.0021572558558012973,0.010593191901750957,0.04287887320076462,-0.07154224401190223,-0.3454573259842238,0.11897433257140397,0.854335250648279,0.16300354812123366,-0.0020984916362044677,0.0003929741642626399
-0.5947348000318207,0.4329669279018652,0.7086506606965037,0.02800275653262363,0.026403937550596897,0.9977256871442012,0.05533652429482563,-1.0010927809210883,0.03128858811318787,0.07960961573019795,1.3253088463348468,-0.4303966346924499,0.024835426954906238,-0.1614393578749303,0.03654965930057244,0.01620608416063423,0.7952450293707578,-0.6493092893205707,0.05582386541541155,0.12267618611858917,-0.061264521881311595,0.4490010032094963,0.057284334588187304,0.301424625575247,-0.057502609087162086,1.1306250865500345,0.006784558510577996,0.008622200604608362,0.049105130596671966,-0.07847913686465602,-0.3436098397658752,0.12391728777058846,0.8501917224638645,0.15603982590145143,-0.004788641171096915,-0.007928190486576333
-0.6094094125074292,0.4329012295439963,0.7074217394701257,0.03490234348696919,0.030413257016762903,0.9970893663213232,0.06057768389179058,-0.9721963440062462,0.009480879494097759,0.05969986256619897,1.2638381950266486,-0.3793050949050499,0.006249261140609318,-0.12323907869182277,0.029943300197469408,0.03397209640799174,0.802484035125497,-0.6694981762154294,0.05310332434371836,0.13524624836602897,-0.06847431478844918,0.4581533839838316,0.06681633342691673,0.2998845444089576,-0.05995674417834282,1.138773625322873,0.00452744092238987,0.014298750708538015,0.038696867776002106,-0.08474944712752328,-0.3425151165320584,0.12958654112912185,0.8491954141222353,0.14904026543841015,-0.0019175801019446189,-0.01873511916618026
-0.6244883595381423,0.43251358885135616,0.7058891876588045,0.03879484046065504,0.031567483127284246,0.9967076707272446,0.06381436731734308,-0.9445058745042747,-0.01073063456334234,0.038308374318955445,1.233645952163384,-0.31308425470420476,-0.012017811929983125,-0.08880757837967825,0.025910068560707784,0.041860605822713254,0.8012014758013186,-0.6871588780556309,0.04864394037003465,0.13964471369167153,-0.07172517020308143,0.4649114384695826,0.07687209829643007,0.2934891648921888,-0.05374093178428654,1.1428063199559109,0.012308807346738244,0.014166971440548506,0.039560025430027713,-0.09082490699533144,-0.3421917375359396,0.12845202174766449,0.8375806839304253,0.13509841503128459,-0.012247546468697613,-0.011215051966723575
-0.6402174556216204,0.43195099333960235,0.7037097115404489,0.03584327587735281,0.03142744317696358,0.9965627904798213,0.06775086730671206,-0.9245080825116366,0.004281181030197905,0.05196000712693929,1.2456917880085248,-0.36423130641414403,0.005609586978018569,-0.07080961582760086,0.02451348362414553,0.04775212173921999,0.802021929829692,-0.7055362548294115,0.04989247517888032,0.14316146302786786,-0.07783089063764556,0.4538039236862499,0.08647669121290696,0.29492776521749164,-0.06251040457429037,1.154090529923177,0.014002114675326811,0.013231714120915923,0.037625983546898785,-0.0952683787396424,-0.33884520246605176,0.13642764795091253,0.8311747656233339,0.13525509338504865,-0.011850476211885322,-0.017269561919717694
-0.6553098682215367,0.43027035284783105,0.7013527100230286,0.031171665374581728,0.029135285366373043,0.9968256625962651,0.06721652188200043,-0.9138707258314019,0.01314231986864806,0.06310215323691705,1.2684099980922674,-0.44141639127742427,0.02480061490715165,-0.06523250952478998,0.02096973851088514,0.03845578875806226,0.8190011432126026,-0.7160719262782631,0.058280891211636494,0.13748096644623295,-0.07875336374797112,0.43871932158418625,0.09930814302360155,0.2932151390064657,-0.06812107752761731,1.1617934583293843,0.028714469418086724,0.012326773696151467,0.03617264060145739,-0.08964380511503256,-0.3333352098190053,0.13954752873029874,0.8207820391594659,0.13586630132410266,-0.016410142882373076,-0.024460334400287703
-0.6707712003754638,0.42750773986397506,0.7027207448514763,0.027403724720055346,0.02902061689962405,0.9970825021699449,0.06506399567161307,-0.907222884519177,-0.002823339274110378,0.06371448968050761,1.2887016827476399,-0.47792127633353226,0.047983824727158994,-0.03810810621976881,0.012823111557274985,0.03873157867905824,0.7970370248549351,-0.7015982256707531,0.07043935831680714,0.1331657137758992,-0.0834473218370086,0.4407883410703036,0.07751209163454123,0.2981395517236487,-0.07651136275919111,1.177902949590437,0.03137506235892151,0.01671297407156905,0.033594431212520606,-0.09889374015726152,-0.3330726756572649,0.13730151267815696,0.8141869891356687,0.14878769450131366,-0.004842099281597252,-0.00257441329184221
-0.6851888583830309,0.42450302595178324,0.7050289409108335,0.021187808673276735,0.031832076707174986,0.9975134478458189,0.05920065052751684,-0.9067537707810468,-0.02636112804230551,0.06755364218934747,1.3003702681610436,-0.4921943769694375,0.05914960200062277,-0.028706864817433835,-0.0032619873576404937,0.0372952699075324,0.795731327166731,-0.6723102085797694,0.08670168500152849,0.12999936996388584,-0.09278426264774832,0.4387535420632249,0.05366561711586654,0.3027893084074486,-0.08610161206253558,1.1889140070814574,0.03410387939416722,0.016166770634134894,0.031354533331608744,-0.09945351812174823,-0.3297140151498204,0.13156911607487257,0.8135032750066638,0.15542737961206285,-0.007445453392461297,-0.0019201310329163323
-0.7007092551142637,0.42122774927917916,0.7101541304721535,0.014991845714337607,0.035248724017686965,0.9976578256954386,0.056671287667155366,-0.8847129991695768,-0.04792524698389315,0.07329715947605886,1.2855359620077709,-0.5289512071993937,0.08351763837280629,-0.01740490017233876,-0.01822145197414017,0.04582007856344171,0.7842158370790133,-0.6156411859308295,0.11975968154694269,0.1357912721972601,-0.10370720083686875,0.43911288075244287,0.02626963076482474,0.30738490183503553,-0.09240238549552846,1.1848670173831135,0.03182943705809383,0.010675360017574293,0.050735998971718196,-0.10275023716045786,-0.32371861157381754,0.13315029711739335,0.8195134015185239,0.16005912342716097,-0.011208579684578869,-0.016470579990205014
-0.7162021109379321,0.4176788325299208,0.7177811279806592,0.005719610865321201,0.036258390990910536,0.9976841802925316,0.05726160605781226,-0.8642620941645113,-0.05867942143254168,0.08013133328040044,1.2628286527077883,-0.5509858264299989,0.10675844836419048,-0.015285192218746978,-0.025804807728931886,0.06130668312291472,0.7712860515826764,-0.5331812661813699,0.1622140788771846,0.14649999473135633,-0.10835647565335114,0.43058959618958376,0.003917568367377701,0.31223395370098106,-0.0926716947624241,1.1657726419774346,0.028306556690173304,0.008437922048081598,0.053817402305230515,-0.10167194819694556,-0.3223057196813567,0.13309749271507387,0.8295081838338726,0.15820882740513695,-0.007546986777842701,-0.017464625165496222
-0.7314513765513835,0.41360663877030707,0.7287147155930382,-0.004042354058837051,0.03525667550314282,0.998088262995725,0.05060084462049514,-0.8376424739349243,-0.07685124814392985,0.0778678947269345,1.2191645564674403,-0.5528775461443642,0.11589551845949392,-0.011736467675277747,-0.02923219472829306,0.07051501461957509,0.7459301840742396,-0.4221374988118129,0.20094319660421814,0.14322956656675245,-0.10817525402172119,0.41964990287003,-0.017466119122052808,0.31462765296500805,-0.09422893810004906,1.1387359056840898,0.021611060532638882,0.004321905195933761,0.050904634888348926,-0.09512467398626806,-0.32404948647131254,0.13238178577849138,0.8392967801367351,0.15777774833794364,-0.0029680422355162833,-0.002348903975629935
-0.7465027414485516,0.4096996446140675,0.7402600726067787,-0.01577023021156486,0.03301810977102239,0.9983597074674028,0.044034063766892964,-0.81106768043252,-0.09351214393942082,0.07046297450699926,1.1672905751896865,-0.5518515279796575,0.12760379365763988,-0.024822587258776722,-0.026595888187990545,0.0814677839180446,0.738310810572155,-0.2955729830342928,0.2533868281394975,0.13732819219651926,-0.10490798906066888,0.3996087039854655,-0.031204353042044705,0.31155593938415815,-0.08888624187970018,1.1103048396129278,0.009424166109448873,-0.0016020561683615093,0.05479731568594624,-0.07798465374920507,-0.32078104819686654,0.12190601354657898,0.8441045780172385,0.16339323056805172,-0.00401529414185392,-0.0009355566839423998
-0.7591891496903992,0.4119854208793582,0.7517745177284272,-0.027484864541957064,0.029380946813801358,0.9983004195104079,0.04216176693142369,-0.7816526328188602,-0.08947354622871813,0.05875045140377891,1.108834237650292,-0.5464072854621074,0.12087813882435007,-0.06329681134836249,-0.0008521165583102452,0.08073596241732008,0.76919708505879,-0.19169725852169278,0.2617999998685442,0.13822921503876315,-0.10217106496025481,0.382978576301086,-0.05172822913529319,0.31452757658400404,-0.09019189482523053,1.091837393634103,0.002694871970872779,-0.010189098341879517,0.05766596000002229,-0.06501798730187923,-0.31285424963743025,0.10597750335597887,0.8505397589683468,0.17400512574414426,-0.009800304494954814,0.0029861077408062896
-0.7709380991219439,0.4126929656651999,0.7620354817836299,-0.03825906614615273,0.028355129329939315,0.9979253884957754,0.04332608329706341,-0.751242052336797,-0.08581596129258788,0.05719921781763878,1.0474566676939479,-0.5382843697014343,0.11625024495966826,-0.1285644671354972,0.009660198410234126,0.07708693873431617,0.8530085449242973,-0.13082090734929666,0.2618,0.13387247617250986,-0.10116663072965916,0.36423139278406125,-0.05928563866765102,0.3161112397719181,-0.09087373787102457,1.0645550749255133,-0.00434178044366899,-0.00817574618625733,0.04961263846436287,-0.04773069964327714,-0.30623947658752015,0.08962994303422941,0.8462663855825647,0.17863881896519399,-0.00957530523866861,0.027054711293511068
-0.7812793525866255,0.4086085329056986,0.7705065135879228,-0.04207417642362844,0.03271103325225885,0.9975379531701344,0.045582715660473644,-0.7096775461102488,-0.0971963130177837,0.06910894806681171,0.9854533199095794,-0.5307671311882963,0.11890359081442457,-0.2024579451177895,-0.022133137993598652,0.06400216191831198,0.9963710636662171,-0.11638012273515512,0.2618,0.11928428911814046,-0.10748729063467279,0.3600338385860771,-0.06311841526520245,0.3202935011775558,-0.09721120949115244,1.043006977095611,-0.01685008833670747,-0.006023083803674301,0.0470702703431361,-0.03636421607857303,-0.3030075729491862,0.08979251582932814,0.8398922987611172,0.1880089747047178,-0.010729149884447372,0.018551433620778712
-0.7920041120017361,0.39922966021343037,0.7763771221901488,-0.04116503014136168,0.03643949032105254,0.9975141272934106,0.044081398442762224,-0.6738139024297498,-0.12118418608648208,0.07927167036261334,0.9479158616144957,-0.5307223091875513,0.13266339179274617,-0.27090641914206104,-0.066629586243102,0.07318153891817057,1.1712150258761667,-0.17353512904658208,0.2618,0.08812328033464022,-0.11060856286879654,0.3561431381915883,-0.04753300217486144,0.32060920586838837,-0.10209658090483743,1.0168259801185062,-0.023329039381500903,-0.00796221968986272,0.05011405580192386,-0.01907494388315878,-0.30373216748747367,0.09635727055121746,0.8268097784021285,0.1773251091017009,-0.015948329489897644,0.009932935653087335
-0.8020711485890193,0.3955175632136418,0.7841622760751665,-0.04193676189251587,0.04897914343017945,0.9972690819198805,0.036010134094395456,-0.6137903342624023,-0.16479861731972265,0.08523506966218095,0.8491613033750185,-0.5040959809050081,0.13327238026032698,-0.34414763156973954,-0.09824882749827751,0.09104570607983319,1.3337948689626657,-0.28040297759812294,0.23677731276475378,0.04664498740147374,-0.13085351371714488,0.3573363577798028,-0.058217896827839434,0.32762699945343166,-0.10010016274563377,1.0010815341099084,-0.021276104853846067,0.0034045229849887547,0.039464151818325986,-0.01830313506369713,-0.31015706933368725,0.09102433746954136,0.8135922112918026,0.16924703549950426,-0.01767399412727981,0.014500956965458306
-0.8113749981902101,0.3936455296695845,0.7905933054829251,-0.04126496025572001,0.0482976189453334,0.9975480295063869,0.029367871683715057,-0.566403068581571,-0.1791018935811957,0.07091738319510982,0.7883194641764683,-0.48956282290592074,0.12939471086828214,-0.41230155323616113,-0.10196368553201902,0.08255738537678617,1.448513540739527,-0.36679901676105753,0.18055438733358353,0.008140789364986972,-0.12839775900084785,0.3583028900190166,-0.06888254864719479,0.33829009099373664,-0.1014389612235899,0.9987222434512922,-0.03130858658278111,0.009186854972515968,0.03790664516785846,-0.021026473197316875,-0.31499522819388626,0.09076830640691658,0.8122996095049637,0.16725795879999164,-0.01795661427440574,0.012599975718365068
-0.8208045246880948,0.39208173201454777,0.7960583865109743,-0.03665578502691745,0.04033811681606505,0.9981083533654407,0.02844124993603697,-0.5203168649141818,-0.17100282233583605,0.05567653257312004,0.755638396777138,-0.4930045168244964,0.1233512241621013,-0.46621516811135133,-0.1063794307176654,0.05666717727923813,1.4980628858710026,-0.44776663469726163,0.11838441547998796,-0.013541438275380329,-0.11156113664907437,0.3665860068663217,-0.07831098972179423,0.34950851849407166,-0.11999782189060389,0.9975224541076358,-0.07194328074844987,0.012319123145999165,0.06356127033531409,-0.021428359449970166,-0.32420093700005637,0.09892194387762718,0.8248732525795881,0.19608400143245194,-0.024677172277088568,0.020010558618139017
-0.8296498903244401,0.3906772366765731,0.8011949599411008,-0.034375183520498065,0.03346032499459965,0.9982958105270775,0.03322992767482499,-0.477540103819913,-0.1565646403289315,0.05164019300771283,0.7170926111757903,-0.49186989306623047,0.11176935329123963,-0.5205765514310905,-0.10492877477361401,0.04174106013388823,1.4849667548692267,-0.5055226279748638,0.07577663234261153,-0.02538623922977132,-0.09548364516640842,0.3695594314849933,-0.08289373615238578,0.3479198157372051,-0.11276768091458603,1.0032005534624686,-0.08011132948569757,0.01358375381887121,0.06821942317819901,-0.025617913608316382,-0.32648344632815895,0.0998897535605255,0.8445799329559023,0.20123572235806933,-0.027455314674891713,0.012352601736081003
-0.8387671427814015,0.38979638417796664,0.8053790350600296,-0.030687130477241913,0.02692874826199062,0.9985008929048966,0.0364569528106736,-0.43797211959208654,-0.14424413340264142,0.0458267358932924,0.6910592903580262,-0.493195190426421,0.10038347144164488,-0.5505802795768614,-0.0968255053619704,0.026057000008697446,1.4083711439095055,-0.5502976976047218,0.055580131070416275,-0.03388760563851256,-0.07964178844168268,0.3739647659814624,-0.08525075860780462,0.3446197122646699,-0.10526578952565928,1.009751888260783,-0.07643614295053416,0.01205017339488755,0.062229445588224075,-0.024111735132116556,-0.33050535067977227,0.09698020876018837,0.8597503249511017,0.1864518972652421,-0.025232974091247404,0.01167410838469087
-0.848130487712667,0.38965654602828076,0.8090033444731108,-0.024822712135248823,0.020621075189379376,0.9988204053579407,0.03628225545475332,-0.39549771606238343,-0.13467745026308536,0.035474834492115005,0.668481887285774,-0.49809055825317744,0.0881543693752018,-0.5550223457846366,-0.07023721226726336,0.022492029888932927,1.28214592811925,-0.5822147699317237,0.049680228097958,-0.044742947309753235,-0.06451683326545207,0.3792441477351367,-0.08250069107329001,0.34137965696653505,-0.10704740580479863,1.0163067687074019,-0.06826052832483809,0.010901215875452843,0.05921574200378694,-0.016265954442951328,-0.3307414394490971,0.09849962720698723,0.8819950678426423,0.18480631966571873,-0.02279314371294736,-7.31985367824848e-05
-0.8578744305325667,0.3898839441654134,0.8123534995438322,-0.015508049587144362,0.01231954755449631,0.9992551936609266,0.033117776008060686,-0.3484692532813641,-0.12252834067883794,0.019989458904503127,0.6535825766671258,-0.5066112578413157,0.08006398249634614,-0.5257545765346844,-0.016458330023854384,0.04348599083463218,1.1249592641563921,-0.5944213232130067,0.0610518833289867,-0.05578146653637024,-0.047237949519945754,0.38922766292008315,-0.07840677064290671,0.33673791252941543,-0.11234754395267423,1.0254216350138727,-0.05878923654310913,0.0061405112047236855,0.05905723044182436,-0.011065341796456837,-0.3294108807515549,0.10295163711849749,0.9084392849735251,0.1883864256129595,-0.028783114864111815,-0.021397284750997964
-0.8677638478512273,0.3900238529872747,0.814367343178928,-0.005302739181855292,0.004935643686207969,0.9995914699458973,0.027648030489943177,-0.30740090927281666,-0.11382238891682385,0.0032450392663961186,0.6532825617603092,-0.5239738839051321,0.07745024720824271,-0.4746524684445539,0.03746335309855737,0.08002702393526945,0.9782576607805122,-0.584445084079201,0.08206431877228286,-0.06561078229072322,-0.03270314370366871,0.4000044115987551,-0.07734809046762552,0.336432404567271,-0.12338660100392342,1.037805615766324,-0.049636318817395365,0.0034108227041552636,0.0523083713832818,-0.002389857445645953,-0.32635309731759243,0.0992233020650567,0.9266016203377992,0.1794357133701908,-0.026041696286273813,-0.025522393622824456
-0.87770704279608,0.3907723668335226,0.8148336949198505,0.004673580779619045,0.001040492517582911,0.9997578520785666,0.021478180213162515,-0.27269003961092114,-0.11115502346907924,-0.00994809448514887,0.6634379998157968,-0.5463360238813206,0.07764936235819654,-0.41557453489889623,0.06243160439984778,0.09644288120209561,0.8796228386192769,-0.5633624074256477,0.09693626678086496,-0.0666613992739891,-0.027167895098627874,0.40345255382467343,-0.07374788064692678,0.33839340950405034,-0.12994350707763766,1.0431936487585893,-0.032919500238686776,0.00023503504257650705,0.053992976551562176,0.014370196829594145,-0.31687649667344736,0.09416675763898816,0.9427561685540711,0.1824485952331716,-0.01935161862284661,-0.022769875835744503
-0.8868751190896572,0.3921151740756887,0.8120166883185942,0.009997518026533137,0.003099823088848756,0.999819743565045,0.015840489501769407,-0.26707310802207485,-0.12018184223220316,-0.016894906883096306,0.703418235930013,-0.5796629627271392,0.08417877696667186,-0.3803404110278768,0.052745999760967346,0.08289895588583446,0.8611801511697588,-0.5746728512963857,0.08123904333520468,-0.06467602175795521,-0.031837535504976124,0.388416267452336,-0.05807026340296472,0.33871545656572527,-0.1318335011264037,1.0448129187040558,-0.028950673966220978,0.0001130597124148387,0.047314242719203745,0.03873289162903318,-0.30472648780582173,0.09110550816362117,0.9615473483312356,0.18487697297111824,-0.01827805570557822,-0.020738900474176654
-0.8971902381724838,0.39376557153254155,0.8124228927837382,0.02511174090664874,-0.001391810394922464,0.9995811938263826,0.014314338304184566,-0.20831299045465307,-0.11103583150786728,-0.025169914106590613,0.6964163342129082,-0.5996359445990043,0.08523394708304988,-0.2960213299820831,0.05268977069673192,0.060856247820677535,0.8024094484454771,-0.5849285889533384,0.060900405232767296,-0.045915786643527384,-0.024439959365508652,0.40115335833097787,-0.06099583433501894,0.3428767315077998,-0.12631722724818573,1.0516915541020637,-0.031565320834888375,0.0014184346826916104,0.045012465048815,0.047529109424356474,-0.29411829166717307,0.07581189909935478,0.981614266277996,0.18154263608231014,-0.012328954891193102,-0.007326512603337516
