base_x,base_y,base_z,quat_x,quat_y,quat_z,quat_w,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_pitch_joint,waist_roll_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint
0.00154222545016404,-0.351719565448167,0.69208749861473,0.00258324266158291,-0.0708919013440598,0.0375874168840029,0.996772216342914,-0.0301264736195886,-0.0316317659384939,-0.113322617415169,0.217464737665406,0,0,-0.0874563226472307,0.0193819294723271,0.104336041306271,0.347903793697468,0,0,-0.108167664599184,0.275558319392913,0.0465092569456462,-0.0616042047725701,0.0686707151452371,-0.432213520229229,-0.319957750956128,-0.0300395701424419,-0.133958032426629,0.4395049693195,-0.200710429131506
0.0017622756904158,-0.351325869839704,0.692096956054977,0.00257567972931932,-0.0712123228800163,0.0376314370306832,0.996747734329489,-0.0298726028489395,-0.0320479658536232,-0.113443367536164,0.219020625792662,0,0,-0.0869653654811339,0.0188806642773187,0.104280612491841,0.349009619758905,0,0,-0.107921492939271,0.275670517709157,0.0466089385716367,-0.0617019585093804,0.0677620765245728,-0.431709157336235,-0.319025990826384,-0.0295121665788028,-0.134792131622442,0.439355386394582,-0.203878918917616
0.00202113802616257,-0.350850969740824,0.69210775128347,0.00267867458448825,-0.0714695331770246,0.0379458437314964,0.996717133129271,-0.0300957190868724,-0.0328630458609704,-0.114139690003422,0.221260662328066,0,0,-0.086561009049469,0.0182324480052273,0.10476625438064,0.350320442672135,0,0,-0.107593160735832,0.275611207845037,0.046575264584248,-0.0620095841447055,0.0668558139816757,-0.431629698295524,-0.318170680260611,-0.0288452839163902,-0.135795273519738,0.438906583322001,-0.206025136855337
0.00237150785815456,-0.350209601984036,0.692120288559319,0.00271687706647081,-0.071563389305787,0.0382932666555276,0.996697007931158,-0.0298652965700696,-0.0336661084241392,-0.115065236416733,0.222133203359788,0,0,-0.0866115630806184,0.0174728296766116,0.105140653221081,0.352043977432762,0,0,-0.107704977076336,0.275847759287431,0.0466046871405601,-0.0620483820043309,0.066001449475451,-0.43227074070974,-0.318090735442875,-0.0280327371559137,-0.137173573117878,0.438871896104762,-0.207759716510992
0.00288419025748961,-0.349512597432135,0.692129584619147,0.00263628980044862,-0.0715930673236082,0.0388554290479847,0.996673335813085,-0.0297954550694927,-0.0343141844001736,-0.116630796843337,0.223398093250696,0,0,-0.0868706616502134,0.0170089257833537,0.105112632678854,0.354367554268096,0,0,-0.107548487914214,0.276132362503033,0.0468343602553421,-0.0618835945267777,0.065264057402796,-0.43276770809823,-0.318769076500497,-0.0269181743872113,-0.138577321122285,0.43842859302987,-0.208811332180301
0.00292919756502338,-0.349121923139851,0.692135804494472,0.00254037438323866,-0.0715296364981247,0.0394778185009631,0.996653680797319,-0.0303056082464558,-0.0346447410356429,-0.11853222624744,0.224219115238106,0,0,-0.0881803575627766,0.0171480561487647,0.105254419129028,0.357193380966704,0,0,-0.107769973547019,0.276224082879314,0.0474055412527297,-0.0622853295346659,0.0647282581459374,-0.43356260607548,-0.318753423832485,-0.0267242145382371,-0.139450549692129,0.437743838892693,-0.209643342654574
0.0028593323760699,-0.348881410598113,0.692141873894311,0.00248060143352012,-0.0715537912324387,0.0398225776826032,0.996638381702966,-0.0307694778858312,-0.0349334382282779,-0.120662983682053,0.224978530912195,0,0,-0.0892832097112264,0.0172136207216972,0.105313632011699,0.359486341082184,0,0,-0.107229430043263,0.276601117553773,0.0481117234115261,-0.0632410415858687,0.0644319982706946,-0.433929073357516,-0.31883098767951,-0.0266883934753495,-0.140107910858217,0.437506831935614,-0.210230528970993
0.00308283487919386,-0.348751162224019,0.692152501816322,0.00253736760957168,-0.0712614971301631,0.0399625984111203,0.996653576485137,-0.0310004740446687,-0.0352914346115815,-0.122769970013742,0.224641630321279,0,0,-0.0906159695673747,0.017027201114967,0.10491845241664,0.361457002848974,0,0,-0.106690483731391,0.277389762578787,0.0485961671864882,-0.0639339547232241,0.064287961743694,-0.434422013892743,-0.318172885383189,-0.0266085758033986,-0.140464056460167,0.437271725319526,-0.210412840259937
0.00312033283142878,-0.349021944908078,0.692164475281751,0.00274308454303564,-0.0709598331064387,0.0399326290905562,0.996675756054402,-0.0316772628680116,-0.0355410410253914,-0.124514077352256,0.224718329676759,0,0,-0.0918088356986944,0.0169233992541056,0.104700528120237,0.362570434410303,0,0,-0.105772423903141,0.278467464083671,0.0491455969149748,-0.0652630835187273,0.0645595762626292,-0.434177363946575,-0.316902757126333,-0.0269467890409695,-0.139995305858083,0.437233552082747,-0.210435751851343
0.00299951714416822,-0.349392211927767,0.692180241686485,0.00293959437208603,-0.070670363841875,0.0404865414914846,0.996673416128595,-0.0329277349327757,-0.0355918440228204,-0.126295346672728,0.225334916321121,0,0,-0.0931108909122589,0.0173012605445406,0.104425689176826,0.363820904761467,0,0,-0.105519553506642,0.279246067122203,0.0498346766839757,-0.0666196125515536,0.0649443322733569,-0.433827694212525,-0.315657640445563,-0.0269619703895637,-0.139874498057409,0.436687638574941,-0.21063895099873
0.00293600371139028,-0.349884833484387,0.692200656837063,0.00305971322718721,-0.0702379942188418,0.0410910705894654,0.996678878195426,-0.0339293256049549,-0.0350068905759179,-0.126738305480418,0.22500242635579,0,0,-0.0941705465119514,0.0179677760707237,0.104369911782685,0.364070095206282,0,0,-0.105607424591841,0.279571056004913,0.0502765300208595,-0.0676998709186971,0.0651995751436959,-0.431299257248011,-0.313410598797249,-0.0270418968688067,-0.138955714761925,0.43531533326924,-0.210574532927997
0.00310560866350506,-0.350360337380193,0.692219617069441,0.00311513578774437,-0.0696022477976177,0.0412661954484919,0.996716069973667,-0.0353053919115612,-0.0346731347166049,-0.128132038547329,0.225171941692173,0,0,-0.0955372746384483,0.0188387900764058,0.105249134905785,0.364491427145182,0,0,-0.105444129106768,0.280323583851783,0.0504104032867796,-0.0682621545504585,0.0659141033838963,-0.429289364541148,-0.312039610091291,-0.0268144531386939,-0.138104905754006,0.434979827709702,-0.210596655689978
0.00304956222536981,-0.35129550970765,0.692243630730297,0.0031830034243355,-0.0687709383359507,0.0415835861023482,0.996760368341591,-0.0379201118015225,-0.0340282470869596,-0.130760245312571,0.226204260064534,0,0,-0.0971830293179283,0.0204226999612948,0.106688319208023,0.3640811701506,0,0,-0.105168863068633,0.281110314114692,0.0512634286375079,-0.0692672981200783,0.0672560314836865,-0.42803904928553,-0.310584777237782,-0.0261621457463712,-0.137318713671354,0.434457056005358,-0.211151050010284
0.00293884221230782,-0.352072762858156,0.692251992466152,0.00300865602225355,-0.0680302144575016,0.0412707842090873,0.996824738999075,-0.0402494221842346,-0.0331785772647322,-0.133188503560056,0.227111131377642,0,0,-0.0992139460074506,0.0221246777422915,0.107772521862445,0.364295634191056,0,0,-0.104427295123443,0.28218271728778,0.0516161865127483,-0.0692851782731719,0.0688470442418636,-0.425111782907578,-0.310378182531909,-0.0262986471445665,-0.136215813955504,0.433096817552903,-0.212043255440758
0.00265025004078097,-0.353118527738936,0.692244766167883,0.00283300931315849,-0.0668868054709793,0.0410277769489681,0.996912659579938,-0.0436136467289708,-0.0321453120538072,-0.136214888726151,0.227710169879892,0,0,-0.101967925498163,0.0246126412002667,0.110591617354025,0.363776026380892,0,0,-0.103704583624106,0.282659855632912,0.0520784699472492,-0.0689839557906275,0.0714469551128925,-0.419792187944881,-0.311571808059079,-0.0265857601957302,-0.134701421422498,0.430573518241462,-0.213475468611911
0.00207214896291437,-0.354245645452491,0.692221596628576,0.00261137121503416,-0.0660375434138124,0.0405854159549231,0.99698798769695,-0.0463956804865728,-0.031096682653762,-0.13934094097871,0.227828772006414,0,0,-0.104903898505545,0.0271086486547593,0.112279708151873,0.364029782201948,0,0,-0.103914155798477,0.283066434109753,0.0522746136444727,-0.0681429047958807,0.0743292696539029,-0.417562681197936,-0.312812913714842,-0.0269725826390487,-0.13396108937169,0.428610795683814,-0.215959255739587
0.0023862843672046,-0.355464241855353,0.692205861391677,0.0025087469961043,-0.0649721431326182,0.0395558540231418,0.997099624519919,-0.0487350495662797,-0.0303960538850245,-0.143661292749614,0.228449461080538,0,0,-0.108076196386698,0.029263007748006,0.113305633737016,0.365642578066679,0,0,-0.103476554127026,0.284235590424792,0.0524461968491281,-0.0660711697042485,0.0766461108547713,-0.41502464257009,-0.31279860142057,-0.0261436520592504,-0.133266799213296,0.427083918041743,-0.218415469852971
0.00314917586427065,-0.356694410419299,0.692184226049524,0.00236975410994228,-0.0638825368466726,0.038863520285816,0.997197589518991,-0.0511025918113046,-0.0295084638061334,-0.14756022332886,0.230054430091807,0,0,-0.110191244496659,0.0317191390866536,0.114743251087168,0.366349864858071,0,0,-0.103209106934332,0.285835181620601,0.0521391499550724,-0.0628137264224301,0.0795157454056987,-0.410974066408265,-0.314740572885304,-0.024419647230879,-0.1320039659774,0.425402386940801,-0.220721070393355
0.00394558566107114,-0.358121425140683,0.692168407771128,0.00249397558539787,-0.0629903967369192,0.0376627502119779,0.997300108919665,-0.0516468196362113,-0.0288723143875337,-0.151617359251321,0.229400325532129,0,0,-0.112024847253925,0.0336907133129329,0.116177135936302,0.367295836650391,0,0,-0.103748348184169,0.288322056884597,0.0514601428355336,-0.0592445222656158,0.0821681510831043,-0.407197900161233,-0.315438733682451,-0.0237273526089897,-0.131336817130884,0.424867596919922,-0.223404645179603
0.00512714279314413,-0.359908526137229,0.692147256682285,0.00261324501674269,-0.0615399272878654,0.0355369698132935,0.997468361441292,-0.0535412970955851,-0.0280050058707363,-0.155193254413359,0.23000114519166,0,0,-0.114345346226501,0.0352141197749915,0.11470218708378,0.367071606560559,0,0,-0.102557714316989,0.290101871705969,0.0518135022313689,-0.0551267714420367,0.0847580933560796,-0.403125027534904,-0.316180853194133,-0.0209621524329891,-0.130999252687592,0.423065969080868,-0.22639071318164
0.00529213583906008,-0.362074319793126,0.692121022742523,0.00284658140316357,-0.0607622175922543,0.0340177492236152,0.997568364888014,-0.056261983557614,-0.0269450831470818,-0.15816635492534,0.232297925310949,0,0,-0.117812511057387,0.0377752467937412,0.114735213077683,0.36977781863609,0,0,-0.101991679901341,0.292305405363386,0.0525233270208836,-0.0515189788040111,0.088345248624712,-0.400535599216211,-0.319308136771941,-0.0181993596658174,-0.131118202337178,0.420836579883475,-0.231157021847651
0.00656296582351698,-0.364796293147088,0.692067480111383,0.00327377950747326,-0.0598449085299809,0.0325369672647212,0.997671897495359,-0.0579565958463462,-0.0254412703074197,-0.160940368283603,0.234789966227975,0,0,-0.119887917975811,0.0405489437853902,0.113367462159085,0.371809469027463,0,0,-0.102778522040927,0.294161301306793,0.0528152078570031,-0.0451971272221321,0.0917787545391743,-0.396448018061759,-0.321508218217715,-0.0145129204739585,-0.132148787745621,0.418642754943227,-0.235766230037453
0.00896787620536947,-0.366934769855878,0.691965726271505,0.00364231408098325,-0.0576173546372277,0.0296498941902396,0.997891706432743,-0.0611074240255586,-0.0252423700817478,-0.163547578381555,0.237934008769378,0,0,-0.127189944489224,0.0426005124637352,0.111974484673004,0.38026348592345,0,0,-0.102706349490122,0.29582838348059,0.0526374361311713,-0.038634531859317,0.0933150183390919,-0.391700456962134,-0.322348102651692,-0.0111471679868994,-0.133131082789951,0.417687016318042,-0.238821559311473
0.0095478982493887,-0.369812504066694,0.691821090635201,0.00389026573977627,-0.0565230875770789,0.0278303301611499,0.998005751048735,-0.0641980084237691,-0.0234736084850815,-0.16538448437637,0.241175136902986,0,0,-0.1324371607074,0.0467775769906142,0.113564837219229,0.385633609299281,0,0,-0.102717434994001,0.29677231583618,0.0527134910856383,-0.0334755818727385,0.0967986972951924,-0.385355690226591,-0.326561696346298,-0.00786545022829741,-0.135301640105964,0.415535006626088,-0.243570797969745
0.0102801999989873,-0.374147253669545,0.691597207762874,0.00451205722886377,-0.0550271508055706,0.0248395606305866,0.998165642687357,-0.0687538243923346,-0.0217281679217041,-0.169562703164003,0.246425410142287,0,0,-0.138747591763969,0.0516391529973053,0.115417564730317,0.391340524341804,0,0,-0.103245915213786,0.297079554955616,0.0529100566892795,-0.0280583303052483,0.100956160682169,-0.37967129518319,-0.329239341501736,-0.00435391293515401,-0.137136283097331,0.41409659278629,-0.248692400265807
0.0113811350440745,-0.378606279355036,0.691274126385007,0.00527845978097241,-0.053869782214757,0.0215193985775026,0.998302108537961,-0.0773774746894719,-0.0219759278625692,-0.178609489311956,0.262296010542003,0,0,-0.145655960709222,0.0567430580619232,0.118181326621329,0.400703808579522,0,0,-0.100948363304423,0.297601181252448,0.0520257595978685,-0.0242167277032442,0.106629193526665,-0.375537104803977,-0.33569048250254,0.000886513966152933,-0.141511696461356,0.412882473278043,-0.253933665557144
0.0116769443523264,-0.383939728785722,0.690841563055386,0.00605702142735495,-0.053089566393095,0.0182245183100948,0.998405066776,-0.0931038467227222,-0.0232335056841539,-0.190210421613813,0.291978618947584,0,0,-0.151855158338386,0.0634081166858286,0.122609905734758,0.408862880224032,0,0,-0.0979925120317856,0.298106253457356,0.053103923084299,-0.0237447725701657,0.109887041685516,-0.371865070856325,-0.338615982173982,0.00335049777453695,-0.148236857234982,0.410806187373916,-0.258293661426946
0.0135332129614818,-0.391056043777013,0.690281871541384,0.00742309653069374,-0.0535321539839149,0.0143914295914735,0.998434821549235,-0.119247779981002,-0.0267396330424143,-0.19923663164143,0.351451341336047,0,0,-0.155186784490676,0.0712744885019131,0.127369775197588,0.420656062943227,0,0,-0.0912231581345526,0.301659037882041,0.0525160457891296,-0.0248726205273541,0.113620488983847,-0.367691085356424,-0.341764536655014,0.00498477421564788,-0.154464969933725,0.408118036570699,-0.260817626204346
0.0156284681465892,-0.398692149043512,0.689628226891453,0.00969746139054073,-0.0557335831995111,0.00865540336837891,0.998361062411217,-0.158674857456124,-0.0346546871066875,-0.20216347596822,0.447850551519319,0,0,-0.151365140940908,0.0765203168278878,0.130673642326707,0.426794175749116,0,0,-0.0779525733458727,0.30832933148216,0.0505618934803472,-0.028519576007399,0.11723190831923,-0.364318479504658,-0.348259740936842,0.00631958377075898,-0.161171223450465,0.40297613528785,-0.26458560149229
0.0184832869829325,-0.406820253685495,0.68899257463494,0.0122079858508886,-0.0573820436300665,0.00256924917165708,0.998274343609509,-0.197225151250495,-0.0374601761823326,-0.20065503526237,0.552002567964147,0,0,-0.13973018858084,0.0803164861619709,0.135137899125936,0.417056526764995,0,0,-0.0640422659631049,0.313716466574108,0.047613813453301,-0.0314434390464033,0.120494160740057,-0.362790108089586,-0.355327002302396,0.00612472152432253,-0.165238684799098,0.401887147422749,-0.265642071681379
0.0177042145490922,-0.412840985530139,0.688308434296402,0.0136407617786718,-0.0607086899689492,-0.0037736835447841,0.99805518078554,-0.280893334506429,-0.0407341777136289,-0.162981583323302,0.727409981512629,0,0,-0.111837667022284,0.0814934638001156,0.137764068863922,0.376234682108361,0,0,-0.0455563174064044,0.313985823328705,0.0451367946752343,-0.0325343602060674,0.121127255826876,-0.365922764958414,-0.368287747984287,0.00367942249702677,-0.172049397455568,0.400818693083761,-0.268861207539173
0.0188199468421656,-0.417390512110367,0.687567877604473,0.0191216509704164,-0.0619076692695937,-0.0114366971223793,0.99783315484539,-0.397905529720598,-0.0375799050534275,-0.104258296940187,0.93779010176605,0,0,-0.0882108748774027,0.073488924087668,0.145539625387825,0.344471773807836,0,0,-0.0272760836479805,0.313999964558322,0.0362771669442657,-0.0322784514455186,0.127882525837163,-0.368673239885,-0.385082623326024,0.000618761589462986,-0.182147866212156,0.39451969773452,-0.273609762037559
0.0205455594789617,-0.419583295348583,0.686741921178794,0.0232740769222941,-0.0643411784108533,-0.0151909541494662,0.997540858820403,-0.473201181880271,-0.0245870581695388,-0.0738701312300346,1.06175113236586,0,0,-0.0783563891520863,0.0668292036520884,0.148594606483108,0.341092891449986,0,0,-0.0124600435625237,0.313999998227916,0.0281370707226111,-0.0337123681850894,0.132162072050532,-0.367738663279311,-0.394392907843648,-0.000166327873825817,-0.188838372432633,0.389032282038355,-0.273134138932481
0.0236791060863351,-0.424941659585432,0.685756896061432,0.0339550834512896,-0.0645963141219403,-0.0202691611521713,0.997127639580743,-0.587948205122182,-0.023733408397569,-0.0320119984106055,1.22839899196714,0,0,-0.0678863651578075,0.0504957057003773,0.157774912112498,0.334369995170327,0,0,-0.000145786616084969,0.313999999999778,0.00757900685183583,-0.0342180433349918,0.14085822292191,-0.365329249683106,-0.405062664871377,-0.00238839808150417,-0.193433202932374,0.376836266760981,-0.271352998361697
0.0284655113832966,-0.430138936414732,0.68477851223418,0.0440406653190893,-0.0649160370697467,-0.021649236909953,0.996683319049049,-0.678537427949259,-0.0254174345004996,-0.00448079490989692,1.34205120215009,0,0,-0.05934237391395,0.035777200043305,0.163029509917958,0.333638790123433,0,0,0.00544886876229114,0.314,-0.0117872401901293,-0.0311039908768241,0.148151080059029,-0.360127410449926,-0.414959003659037,-0.00196690396824312,-0.198765531282138,0.367383052069201,-0.266240261378916
0.0304361317278601,-0.436631091977343,0.684004063082279,0.0529215444815073,-0.0686114301192075,-0.0252741554673009,0.995918168752887,-0.759103508664493,-0.0296864355805936,0.0127876308320875,1.44030282907394,0,0,-0.05111993894907,0.0251741627343356,0.167546658185507,0.340813766944988,0,0,0.0116808064210344,0.314,-0.0242540027126001,-0.0263535979380258,0.15464671728748,-0.362913544476071,-0.429481575881649,0.00293618956393428,-0.211444472659365,0.360725193103083,-0.267515377298713
0.0341771073076257,-0.442638043273636,0.683559842227747,0.0627350892583561,-0.0715355023753549,-0.0291132390743126,0.995037386124891,-0.834234026277729,-0.0317477725768815,0.0365336390243797,1.51390539953787,0,0,-0.0414953697941808,0.0105792944033381,0.172968403704643,0.345190132592481,0,0,0.0163781088534877,0.314,-0.0400083878631284,-0.0213709705427826,0.160500142775754,-0.365964339531574,-0.437230401022888,0.00669886247479788,-0.217564030601561,0.354298710336732,-0.269489222723608
0.0379878147559642,-0.447993538080936,0.683443358882492,0.0702017012524254,-0.0757466787909982,-0.0320951350573134,0.994134831951407,-0.89177390091952,-0.0293915972638268,0.0465317426982659,1.55694580767497,0,0,-0.0303777131953819,0.000497800826670881,0.176073178210741,0.350069106399722,0,0,0.0212188911781517,0.314,-0.0507506510723083,-0.0183420940195401,0.166719257367659,-0.370189107457483,-0.438900879279825,0.0122498458052221,-0.223167648921439,0.351736190403142,-0.269959381992049
0.0399438461270599,-0.452827497024977,0.683368410099989,0.081108496688481,-0.0795174474106484,-0.0367335585069866,0.992848947726513,-0.968644207911089,-0.0249310632522592,0.0753037320296433,1.59901562697755,0,0,-0.0198009221906062,-0.020460095918234,0.174784345324622,0.351325968948465,0,0,0.0233961626347714,0.314,-0.0707356566014911,-0.0170037807013456,0.175195474892982,-0.376644136186178,-0.437826918639723,0.0168324929671736,-0.227437430858063,0.349106259207446,-0.277883588031135
0.0422494559909184,-0.454729519817722,0.683411493704389,0.0876767302550685,-0.0825090139130637,-0.0407596221169224,0.991888958906067,-1.02300280522563,-0.0157325345325988,0.100058836343407,1.61278745955701,0,0,-0.0147497294420378,-0.0351604938523326,0.173598352901191,0.358647897190556,0,0,0.0241555681513902,0.314,-0.0868537078214513,-0.0119534902801055,0.18192244169987,-0.374121980178593,-0.440160824083695,0.0218525928718969,-0.228398807402657,0.345573835374361,-0.287066147115935
0.0454955283150061,-0.453891471780926,0.683498735800699,0.0918181855659648,-0.0854094884635462,-0.044578125884472,0.991104147288467,-1.06371248142549,-0.00618735516907024,0.116855094990832,1.59313899962227,0,0,-0.00792275125400831,-0.0488221880272114,0.169956613717679,0.362934461831832,0,0,0.0247120576648547,0.314,-0.0986938227473255,-0.00702780027822636,0.184882700184703,-0.372847313158206,-0.439230102076827,0.0258288057852631,-0.230484887452989,0.340656038364135,-0.294561946812085
0.0462632697001208,-0.453302943290016,0.683572706759401,0.0942574078417175,-0.08809182696774,-0.0488026217278147,0.990441151811121,-1.09664993686155,0.00570353399451498,0.12935547485137,1.55963772028925,0,0,-0.000998526451961296,-0.0590851111021121,0.165809803340447,0.361027871065124,0,0,0.025326469548896,0.314,-0.108239679619311,-0.00162195621885299,0.190004727146721,-0.374208925339805,-0.445651106927551,0.0264022972102457,-0.231457865587302,0.339757321904072,-0.303693876978909
0.0475615038123445,-0.452054897752672,0.683635168555508,0.0951559254011988,-0.0895520732832837,-0.0535210336154884,0.989980441722178,-1.12115345081927,0.0184077235644363,0.136003233984964,1.51478140537727,0,0,0.00256603620076216,-0.0678595878865939,0.158649836828807,0.36076687518723,0,0,0.0286252204829694,0.314,-0.115937281784611,0.00189266883922739,0.195406389179913,-0.376613560015623,-0.451585488967642,0.0287554974870525,-0.232884606764606,0.340314541763191,-0.312485564780295
0.0474234558150955,-0.450640690868916,0.683639275980132,0.0944194066499226,-0.0926082663571591,-0.0585915138654625,0.989482551212073,-1.12912544170317,0.0285640315073632,0.140894557927136,1.44783119095086,0,0,0.00946866635311324,-0.0729127539388773,0.154967853682844,0.3581147072762,0,0,0.0317714144296472,0.314,-0.118703233646563,0.00377504674251057,0.199386138031534,-0.376242336337239,-0.456726738371829,0.0279111511659203,-0.235574768261047,0.341697366860004,-0.321703289182149
0.0496825418570757,-0.449775704073152,0.683642593552259,0.09327109716528,-0.0932287844623935,-0.062097680493008,0.989319348976173,-1.12124180736262,0.0346665081770031,0.139638509747153,1.36251678115626,0,0,0.0152456556855081,-0.0749745890216063,0.154388661221542,0.354034761323081,0,0,0.0321739800283665,0.314,-0.119002894168721,0.00675154758765967,0.201089633347941,-0.377154659340376,-0.457788714107905,0.0273975782247448,-0.236575740162699,0.346202834233016,-0.326770555593099
