base_x,base_y,base_z,quat_x,quat_y,quat_z,quat_w,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20,q_21,q_22,q_23,q_24
-0.32294101047669255,0.2524289611436281,0.5380759863233426,0.1682847983552492,-0.01691570689365851,-0.9855928739504122,0.0008788179490642455,-0.0680332656116253,-1.5966848773837616,0.15313935401518639,0.1081310562295312,1.5819897685186537,-0.11738682746194902,0.11493026519712678,-0.991949250124275,0.053938192397206035,-0.053111378795587624,0.9064778906655376,-0.33691757710376796,0.04931947040860086,0.08533463066982333,0.2573751266568934,-0.10071715141352108,-0.4949384381595399,-0.00476789638731989,0.08682327865728827,-0.324780274338513,-0.0009203787838823955,-0.7745302124652297,-0.0725609377379938,0.024159890648137176,0.41788449389510357
-0.32608619234122566,0.2494638124996758,0.5391867411560605,0.16713985689908037,-0.018912092286937104,-0.9857471529653492,0.003025131698542339,-0.06448313728176577,-1.6058378292557687,0.10031574509252095,0.1004337769400116,1.4380365687332932,-0.11207841629805554,0.08701187884919373,-0.978607071629938,0.03329337049495697,-0.0509848888956816,0.9077135169862902,-0.3427231397730163,0.06642445698985328,0.08978800742932148,0.24914566446663813,-0.09763439072224185,-0.4788694362039978,-0.010057737474540984,0.07533380990010594,-0.3323543483433506,0.015220170487031155,-0.7789733549371555,-0.06972894012761657,0.03602838793282249,0.42984869640315726
-0.3312984385680294,0.24769026522071722,0.539511974461385,0.16438926158416725,-0.019104030761776993,-0.9861998047294485,0.004599112529945592,-0.06428791254672413,-1.5937551597654365,0.049079668205152895,0.06306529983744442,1.295665089183572,-0.06883767001766558,0.04326897209479207,-0.9614395142597908,0.024369922636161858,-0.05143531177572296,0.9215234637112814,-0.363163336566216,0.06944367738142578,0.09998447874527064,0.24509462246741187,-0.08985331759560879,-0.465932028794484,-0.005725009557298855,0.07041639657892164,-0.3337939763690903,0.028673077865863032,-0.7884321752139848,-0.06743777660539789,0.027990226904058762,0.4508869851928662
-0.33748468440089796,0.2467088502083364,0.5399815234811081,0.16383806647818225,-0.018818772022999496,-0.9862862361737019,0.006511691527539437,-0.06559465557623434,-1.5737376344452259,0.022316239741917817,0.037525491072485546,1.1716871331942582,-0.0541182659147427,0.022534816405128128,-0.9433754445646513,0.02076612438740053,-0.05075188986307982,0.9257949147081472,-0.3788807771608745,0.07537954682911588,0.10413934656686982,0.2429785898106044,-0.08495584914404243,-0.456325555622998,-0.005943008859481101,0.06309907724949104,-0.33316652311503375,0.03313034005750497,-0.7952173792331293,-0.06557714135982082,0.030925428658737167,0.4418221881296318
-0.3443858637053209,0.24621942595098922,0.5403454036215205,0.1616890066195066,-0.01860081354230763,-0.9866421230779855,0.006927903155117295,-0.06756743021572349,-1.5462066753340027,0.004467103014923825,0.010759424305314177,1.075579196653473,-0.01654176240020629,0.008639513944637078,-0.9230730717326934,0.02087604500998724,-0.04790893745423768,0.9374416166784976,-0.4037240327589282,0.0735515269393207,0.11086232658293695,0.2410097772032922,-0.08083403089610557,-0.4447151553943487,-0.007019704747867259,0.05747166195443944,-0.3339886777280524,0.040284956786790956,-0.8015720602439393,-0.05969898207264747,0.024681861822180753,0.44952006704398284
-0.3526156247288461,0.2454248328333052,0.5402930625111717,0.15819733873120018,-0.018157908038127762,-0.9872213846591557,0.006150615067133353,-0.06827831695991896,-1.510960820121357,-0.015790684092782722,-0.028617488223947062,1.003287903252106,0.0339324029162641,-0.0171776427276321,-0.8991746149052966,0.02262265095749892,-0.04082476989033508,0.9581626570970949,-0.430177561867842,0.07221006855450367,0.12182275545350643,0.23598611242691425,-0.08437820102904062,-0.43196007971608286,-0.001645446104065509,0.054555037700292096,-0.3366120346181593,0.048305011190939516,-0.8033048454374222,-0.05345782578902335,0.03618480294414784,0.45639672529217673
-0.3631399725002097,0.24469813097945176,0.5398262073070992,0.15770185064142753,-0.016068935374331135,-0.9873444550240835,0.004779409314914946,-0.07010617161264222,-1.480353109131948,-0.02856453716330357,-0.06900928469944995,0.9618414085338884,0.10294597225113336,-0.04531110739824607,-0.874874255571818,0.029077296064587543,-0.039481546843518574,0.969535744363788,-0.45683968394919056,0.06593722486916234,0.12905995568139372,0.23401247321174531,-0.07653525730362024,-0.42566334118357946,-0.004977078250586047,0.04594498538791215,-0.3328899893741457,0.05392849818423497,-0.8180204296829984,-0.04493509807813195,0.03936907138983662,0.44722300013343064
-0.3693171290775574,0.24442089561697702,0.5409860926371122,0.15563920355421898,-0.016414326848647517,-0.9876767283402995,0.0012994176062572098,-0.06764926606535006,-1.4584035943239784,-0.017927943890692553,-0.0494014300775389,0.9765143970325371,0.05680284096261648,-0.020605323084733652,-0.8527433809137248,0.02763924227220944,-0.035809754735715925,0.9712119266180129,-0.4701035384899533,0.0674919304064315,0.13771714886876205,0.2279643284243364,-0.08958490479091362,-0.4131539785832873,-0.003939710011565467,0.04448634409634738,-0.3353448683627504,0.06179596717187826,-0.8270095877901508,-0.039389527531593777,0.047089297829767604,0.4660305294235378
-0.37769478863606987,0.24244861129270667,0.5421712723564294,0.1566040600034604,-0.015304533226907169,-0.9875426016515665,-0.0007413341984059105,-0.06454566543663087,-1.4513637873611054,-0.011490002813012374,-0.027966349455161545,1.0168423174432821,-0.027536048735339866,0.006141353975337948,-0.8295520117518611,0.0210063214920941,-0.03998484823736477,0.9638525960477652,-0.466939543082903,0.07725525112742643,0.13614500742900662,0.2252685659135735,-0.09899800359362901,-0.4002452224546231,-0.013791772590750297,0.03893739772061531,-0.3346264342889574,0.06172780121763338,-0.8368753669154136,-0.04044076901567679,0.03588098023040304,0.4506006034408546
-0.3883706162465684,0.24017672266742382,0.5431822074277599,0.1597184357941117,-0.013700170848294047,-0.9870667311701065,-0.0012628552449565728,-0.0608361752736846,-1.459456929638029,-0.024225511326134434,-0.029537932976213124,1.0593738467190057,-0.06842732864130203,0.028219952044896118,-0.8082715996730533,0.017205424040616257,-0.037803432252198794,0.9549429794808029,-0.4563930702211856,0.0888553225205006,0.12486041662400323,0.22766655407579853,-0.11452617858168636,-0.38775818759117053,-0.013716739072963634,0.03883948346746466,-0.32848479780026246,0.06611771975276119,-0.8418060860971618,-0.05109289531044257,0.030493672772107933,0.446579939103594
-0.3995515933479236,0.2375171562769719,0.5439570186044096,0.16402643270720396,-0.012537261433630693,-0.9863760089547898,-0.0007179188769249733,-0.053024705616051625,-1.4652198177001692,-0.041327133197231296,-0.030461201111920893,1.0892375938994925,-0.08928283695477833,0.03725231161902365,-0.7931491489521804,0.008145692240037588,-0.03448120811375232,0.9494457363191113,-0.42361324102332065,0.10531326415698834,0.10838701048526964,0.22767681251849192,-0.11974167300185118,-0.38126841202448464,-0.018039154697649752,0.039564928345671095,-0.3274235330683352,0.06469714058287761,-0.8458052653192152,-0.05631936317803864,0.02284093713084499,0.4373068671641827
-0.41037124568437566,0.2340370245109461,0.5459533272593846,0.16913243554457139,-0.012876016913236702,-0.9855082639075189,0.0013744836117921151,-0.04788954400474089,-1.459442325389887,-0.06357877988910339,-0.025952690261019894,1.103202030780548,-0.13432099926272376,0.06484421793993139,-0.77630481195343,-0.0057921960050320645,-0.023826156680374903,0.924384963366169,-0.35605965039422033,0.14429366124375634,0.08909754109606453,0.2282714893669587,-0.1151155056217633,-0.39427962299875713,-0.02571649740140276,0.04463457254468903,-0.33077986759300904,0.05609010763071278,-0.849871987397736,-0.053359641794860496,0.002021875987454863,0.4354402744237186
-0.4208630856116792,0.23025660227159944,0.5491783431743786,0.1745050672135369,-0.014562811667034745,-0.9845420131657673,0.0035958788421649335,-0.04649960382754064,-1.4452833518826718,-0.08246635153052785,-0.012949703810148571,1.1008878164618106,-0.16150153482244636,0.09565415646447549,-0.7554528809792468,-0.02107396801730458,-0.0041765797518850175,0.8825408674639705,-0.25609315592489346,0.19814915217206747,0.06941802829615512,0.22497431122322448,-0.11280530762818171,-0.41849030598843895,-0.02729561215020726,0.04662704643517391,-0.3389607838629362,0.05733392269422564,-0.8423628389293633,-0.051463727929119976,-0.0008553513216487173,0.4500115414901155
-0.4307028346379791,0.22684631098057176,0.5539568501236549,0.1796516227536739,-0.015488263219839257,-0.983582357535745,0.0071522086679690665,-0.04437104624505264,-1.417819368964347,-0.09770377068900575,-0.005127634400210775,1.0747706380742124,-0.17182105832123604,0.10770313456533638,-0.7316332789763389,-0.030558331425523833,0.02057752880408163,0.8249527304778247,-0.12451865437631257,0.24721385119438571,0.05227075953139165,0.22027524142108415,-0.10798040555842377,-0.4525007279404676,-0.029592951542313034,0.05286006579410385,-0.3432857325033533,0.05966725423401934,-0.8323307856849601,-0.05199903942202011,-0.040291619158709664,0.4414730192786105
-0.4393338803454436,0.22363692666785215,0.5583870986956918,0.18416793820951485,-0.01631661740581458,-0.9827085433938819,0.009992861089948712,-0.04110531263498407,-1.3894675594717452,-0.11359128522705969,0.00029146318614946655,1.0450210033877556,-0.17988987992450656,0.12244552007069029,-0.7064797992765882,-0.03799639177392755,0.05211832004281258,0.761556182058325,0.03171848023154388,0.31533237349493826,0.03787122031713808,0.21334843031779308,-0.09025830533833303,-0.4886590234888433,-0.029901690596053333,0.06234227979570222,-0.34260793865377265,0.041616496662653046,-0.8266772899400621,-0.0550962038805224,-0.044824967689814706,0.43252311577998853
-0.44647994882869346,0.22174632762163235,0.5620794446191317,0.18920664553305616,-0.018451838398345743,-0.9817226367242115,0.00900219357218109,-0.030261889692301324,-1.3607861530725807,-0.12767146428293874,0.0072488914689359425,1.0035331718574305,-0.17807265778595482,0.12789642178601662,-0.7029207019477071,-0.04777827747887272,0.08814395077991405,0.729545305043017,0.16341520929037137,0.3857413569158063,0.0175391064476807,0.20751671991038226,-0.08354394289922623,-0.5143699274968662,-0.02898109011456126,0.06760302453304666,-0.3418355075513653,0.02381573010331196,-0.8217508192017362,-0.06172244057674939,-0.07764834179049483,0.4183763744136171
-0.452653740613029,0.221149604568661,0.5652905673387933,0.1928870720197503,-0.019524448370230523,-0.9810150394571318,0.004781811623969104,-0.01778772130133224,-1.332961119793295,-0.1340554434815792,0.010897758712969106,0.9682793363641695,-0.1786085437454452,0.1282050580971531,-0.7308709158768114,-0.050497129612637616,0.11556559898304473,0.7621778013839059,0.24725907563269478,0.4260361521070474,0.006018859176511071,0.20549587175540188,-0.07849805305618636,-0.5406394100613148,-0.026019310770239345,0.07266619336904864,-0.3313110748019829,0.0111912786474725,-0.8210897384525871,-0.06567310966233587,-0.07118973762703887,0.41054210668183194
-0.4580400840577602,0.22030031312939646,0.5688875533445088,0.19595661736402584,-0.02069413195803807,-0.9803928537745651,-0.0016153270614186876,-0.008019111991560461,-1.3008791554444175,-0.13585153199074868,0.016145818095315508,0.9293417601897082,-0.1810294150273164,0.12833529461647275,-0.7958092127244899,-0.06323821776589868,0.10846597519274452,0.873551136781143,0.2882001896484655,0.41490736312766324,-0.004641727665041355,0.2126935124997335,-0.08975203211090774,-0.5601323678563154,-0.014807574299433702,0.0755006286678929,-0.32799870354074817,0.0008073615810162034,-0.8230156948376265,-0.0732124149351626,-0.06314380028425959,0.3987582319198828
-0.46349986582332386,0.2183931001145091,0.5731407154841635,0.19736173815540564,-0.021303322679712924,-0.980045388889374,-0.010273678589282222,-0.0007015350240071527,-1.264060388263719,-0.13385301334639316,0.025988668371809166,0.8931466905331049,-0.18743575864960277,0.13409088732980629,-0.8959833916616462,-0.07866340229290544,0.09476830547068466,1.0508419139711032,0.2598803103560743,0.35125103461807,-0.004555278077107457,0.22064380121120833,-0.09806941215861534,-0.5840114426229227,-0.008040278377077778,0.07722553833375549,-0.32868167811157273,-0.002183358871460395,-0.8304300564430134,-0.06776720245976095,-0.04206011864034645,0.40159193038565794
-0.46899258727409493,0.21757110409074315,0.5774496600130221,0.19473357038264308,-0.019810015068387157,-0.9804582046844474,-0.019700475526436254,0.014697371590886625,-1.2212072862496621,-0.13172336352039293,0.02791081601916968,0.8685851212881134,-0.2052986358128873,0.12687533859993697,-0.9896406403387233,-0.07086140449445177,0.10236321809327564,1.2171311888289498,0.17757827122366376,0.30345188299949916,-0.0007555060457339847,0.23237188124017713,-0.10294932205820873,-0.5968369379597928,-0.012366297377597523,0.08628358489339578,-0.32183979242372257,-0.00288836907074067,-0.8385619319213988,-0.06424066555935012,-0.021904423736746968,0.40399317474171537
-0.4748327709698679,0.2166552456265132,0.5814015093401448,0.1926708792535048,-0.01829989891925662,-0.9806833661460922,-0.02834045432936453,0.02471738262821974,-1.1846162857031826,-0.12672997558951182,0.031005125143001987,0.8526644446941932,-0.2219612678185563,0.12213968373175987,-1.0789482348023787,-0.06170431561435719,0.10216710122856089,1.3366988465401464,0.1095262238566847,0.23960669245953753,-0.0009396696364537705,0.24745588414108852,-0.1117967550968235,-0.6017051079718252,-0.005433285571640949,0.09204719859453558,-0.3191686539186024,-0.005535329936648215,-0.8389505232461123,-0.06439549481323084,-0.02919327585951885,0.40398924443287604
-0.479987882626593,0.215092139865729,0.5851535043871976,0.19026106464424375,-0.01640957623157804,-0.9809194726869349,-0.03644778720201626,0.03434389833010398,-1.151295400233027,-0.1230016996645729,0.03396149842526566,0.8397739129529657,-0.23833851050564273,0.11878294206761948,-1.1528624350995471,-0.07641636781702231,0.07760684718435183,1.4023254215323824,0.027398271242447127,0.16320745405733889,5.896718589439151e-05,0.2691248813168407,-0.12676594213827155,-0.6065612874221112,0.028992863615869224,0.10024753967850786,-0.32025849099922193,0.003787572168889151,-0.831454819255578,-0.0922887119442468,-0.025543996951484238,0.4055018334008194
-0.48394301864191663,0.21389308319987693,0.5891800466234602,0.18913943703058103,-0.015135116899760836,-0.9808587245531412,-0.04374201714793219,0.033614482713661235,-1.118267298610263,-0.1110968929969299,0.041088381019319005,0.8155845834016514,-0.24427150864802022,0.10930668237582021,-1.2038256863953027,-0.0838652374761438,0.05790590993009753,1.3925236671622645,-0.03967325339733189,0.10794473566712659,-0.0021164906882591827,0.2757591091473671,-0.12365126660622282,-0.6021715320664752,0.038769584579229466,0.09997733844053777,-0.31528069071586723,-0.0007355235915157494,-0.8135311146869834,-0.09932597100313541,-0.026130114931835292,0.39036226803987434
-0.48671706769842815,0.21380281517870497,0.5930541730716803,0.1884665658829475,-0.013803553641498498,-0.9807513771217261,-0.04915843493228772,0.031462559903502,-1.0883094911537783,-0.09856408941101183,0.04371910322866953,0.7869678955804763,-0.23983820435229494,0.09616709540719351,-1.2227645880119333,-0.08225177908963362,0.03815639330258411,1.317558626662113,-0.10298673832141114,0.07772711776837313,-0.007455826373968022,0.278328230720497,-0.12323122480816373,-0.5951319730681227,0.03808945664040038,0.09750987319295375,-0.31088875328587745,-0.0020053361674537574,-0.7934561714381996,-0.08760208188575788,-0.029273653826128995,0.3792670986130804
-0.48853822604430736,0.21463704031507436,0.5968008606092976,0.1873662053380966,-0.012509872388633436,-0.9807822628904385,-0.05294866371810131,0.027295266882926928,-1.0590516048011958,-0.08431220924577223,0.04453822309870495,0.7575825534556264,-0.23520546251738347,0.07983094039359517,-1.2140819999866794,-0.05681791660221275,0.03963023030655236,1.187935409209503,-0.1538158030258037,0.07183856062096547,-0.010470180706651738,0.28250691054902927,-0.13046062842390455,-0.5878189750842553,0.0333254266562613,0.09819194909055105,-0.30485739511244525,-0.005219393362973876,-0.7658418198734305,-0.08548651502851778,-0.03740800390067294,0.37058199939073416
-0.49208652660198327,0.2176952546185252,0.6047388455175917,0.18834678420195564,-0.009662448354299752,-0.9806181227876231,-0.05310577400867018,0.017145381605456644,-0.9963792309990199,-0.06108353704845647,0.03611577466693394,0.6661332412845247,-0.20460249748734904,0.05955490970974925,-1.1518083418562637,-0.0028778263255241406,0.06883736513107103,0.9712225723718094,-0.15987304021304452,0.08796710307323652,-0.024373947533375885,0.2974198739011696,-0.14569688513102244,-0.577943785547869,0.042806467579023455,0.07982369964853711,-0.30149079823227865,-0.0017668398858488137,-0.7295752223899354,-0.10718595366718818,-0.024338817895653064,0.34187374939016707
-0.49457612116826255,0.21816005481627723,0.6065408427250321,0.18385254314987376,-0.009722681671499454,-0.9814302677860924,-0.053836245334870525,0.02086026714826629,-0.9727981243050375,-0.06281971740546105,0.035932145940291524,0.6632312492139651,-0.21540329660033794,0.057028166395028806,-1.0995698391004873,0.027839119985801884,0.1299412970797854,0.8250358222177498,-0.16363501133706018,0.13149384490143548,-0.023341221109115746,0.29774177588014944,-0.16235865594831078,-0.5672320219782393,0.03963362889983911,0.08340416210585624,-0.29863814735461547,-0.0015247194855716498,-0.7066280836521327,-0.10147566653864389,-0.03420026437392894,0.3403483523206137
-0.49647817334805894,0.2180663201654235,0.6067509283762189,0.17712475709111924,-0.009783823637488013,-0.9829000585647362,-0.04938190046849008,0.021838788977345182,-0.9626880956743137,-0.06974981394398413,0.03243040211010212,0.6919086188592478,-0.23959755928122012,0.05819154936095352,-1.0531426700162894,0.035082517908458975,0.15738200900985141,0.7460261434765236,-0.15611083794582967,0.1594961908658368,-0.021454572816834855,0.29715045414306374,-0.16985023933118196,-0.5635893563328416,0.026121818623260566,0.09653376010132554,-0.2895022455215535,-0.009143316853770003,-0.6873877865981881,-0.09992317232876638,-0.030622489890351132,0.3510853554122758
-0.4986019935965176,0.2185355676976304,0.6121375677117464,0.16596584096179184,-0.007868071145759443,-0.9852359923583038,-0.04127314444088136,0.013631111252341156,-0.9107132832168642,-0.06900670470606704,0.019228867659466825,0.6754154049446703,-0.2534645087290347,0.05884715264225565,-0.9738852737358322,0.03231334048321767,0.13732044253087466,0.6839415466497887,-0.15485005633801824,0.13482200670941238,-0.016558853375653874,0.30042842169726747,-0.17992242969468952,-0.5554197345722905,0.029686851970793522,0.1052726793686167,-0.2772421880290436,-0.013363707621771736,-0.6541055423395258,-0.10999799167035948,-0.043654823371353325,0.3478237869409434
-0.49935494637402894,0.21845379573050294,0.6136948346958262,0.15855309577775678,-0.006952966782164595,-0.986741719377826,-0.033961026361205626,0.009762416668505858,-0.8931611885878106,-0.07322656703376612,0.011234003102366557,0.6901834909414903,-0.2675703515726171,0.06092773733372588,-0.9357265001133357,0.021707756591825656,0.10884250872228378,0.6769741186387491,-0.18290857619728482,0.11136865041261473,-0.017170456309385067,0.297146041468132,-0.17000556184343085,-0.5480728697938143,0.030459130516058003,0.11283017595605954,-0.2648515361336436,-0.01924513453598284,-0.634794216858583,-0.10698950678776907,-0.027531210624682615,0.37625550175903555
-0.5012948059011151,0.21981221248948113,0.6177879559173489,0.14748742239023485,-0.006840399314535076,-0.9886514819063629,-0.027729343631859388,0.0058583456091309645,-0.8463678557236555,-0.07792632141392902,-0.0009086858230374986,0.6791219868743749,-0.27746566854781585,0.0687744416717315,-0.8796186676127872,0.015928407943775823,0.09392115143020252,0.6543150717408066,-0.1850220597224113,0.10139098671379461,-0.016314992220619755,0.2918871969203317,-0.14881610533339137,-0.5276043138486044,0.04710761100549522,0.11482728438120793,-0.2578374155326154,-0.019825484599189116,-0.6003799125905562,-0.11364637145225258,-0.03270645615163285,0.3671768821726908
-0.5026108792139774,0.22105860828465576,0.6188517292376834,0.14002679499985168,-0.008408773924232284,-0.9898708002658251,-0.021853786496961576,0.0023633386622816167,-0.8270204756535532,-0.08640003312283967,-0.009189445376504509,0.6912634804711044,-0.28915062204220093,0.07236062832033174,-0.8613800898659817,0.01044073019528082,0.09388938453522878,0.6701958844215584,-0.1917984666275356,0.1063853576522322,-0.014551816760238846,0.2757224551423699,-0.12242687687342856,-0.5082202797572495,0.048812197125401253,0.11385032987596852,-0.25351045117727034,-0.0246049540756807,-0.5704381169670464,-0.11264436552709911,-0.038990542315055075,0.37153997657089577
-0.5040115320034748,0.22196802096422835,0.6212229390307984,0.1320783920104898,-0.008697925484565034,-0.9910229414412133,-0.018792924024568163,-0.003017601566018106,-0.7925766967706137,-0.08587958695458157,-0.013371732586123137,0.6839669225088402,-0.2960789749377753,0.06768956583058144,-0.8270893275955171,0.010872276409126469,0.09146679863881864,0.6640244735441445,-0.20520836722794536,0.10504429787850475,-0.008521877028334736,0.26010931808902044,-0.10581495104143826,-0.4832617187197825,0.05731405881522124,0.10884205401564342,-0.25340301845127555,-0.025754235662751028,-0.5451823543625073,-0.10225149723529547,-0.05279371981719083,0.3473890723870195
-0.5055738953744376,0.22381408954987286,0.6265535150077193,0.12216667077566756,-0.008211456876160527,-0.9923230435178845,-0.01740269608314926,-0.0039330086304802895,-0.7248932887425249,-0.07863559704321228,-0.01728057208711334,0.6292046417082888,-0.28514885263570094,0.055877683188981064,-0.7623678816790357,0.012093323036811536,0.08337783179281115,0.6187457732940996,-0.20638271736127448,0.09792447528560153,0.0025600383810741607,0.25221134104868087,-0.12074025174501929,-0.45820690540825265,0.06361051825289861,0.0993686014780922,-0.2549796111591666,-0.019448953274164182,-0.5191596078927997,-0.10075325397000065,-0.06091638602662631,0.33333950155775616
-0.5060512251899845,0.22421652256664523,0.6283982757916078,0.11498742093629266,-0.006911590422922737,-0.9931961909550574,-0.017071883803787956,-0.0037947325917222965,-0.699562804708287,-0.07550351770067523,-0.021484550429398782,0.6272281701749358,-0.28693572963028363,0.05635423325160731,-0.7288603241253616,0.01508591956359969,0.0833572720460801,0.603888574541857,-0.211912896165579,0.10069519197531952,0.01581335445102983,0.24371861576616416,-0.14955944300585405,-0.4405092090105408,0.04566963262600813,0.09706417538975129,-0.25088002189132114,-0.026827647341102826,-0.5186524415011338,-0.10089908187358046,-0.062135882840595145,0.32500302875668974
